date,open,high,low,close,volume,average,barCount
2025-08-21 18:30:00-05:00,23248.75,23251.75,23231.0,23233.25,416.0,23239.575,308
2025-08-21 18:35:00-05:00,23233.75,23241.75,23232.5,23241.75,161.0,23237.95,127
2025-08-21 18:40:00-05:00,23241.0,23245.75,23237.5,23237.75,167.0,23241.7,129
2025-08-21 18:45:00-05:00,23237.5,23244.75,23236.75,23242.75,113.0,23241.275,85
2025-08-21 18:50:00-05:00,23243.25,23251.0,23242.25,23245.5,209.0,23246.45,141
2025-08-21 18:55:00-05:00,23245.5,23252.5,23245.5,23248.25,220.0,23249.025,159
2025-08-21 19:00:00-05:00,23249.5,23250.0,23234.0,23234.0,684.0,23243.65,485
2025-08-21 19:05:00-05:00,23234.0,23239.0,23214.75,23229.75,873.0,23227.575,627
2025-08-21 19:10:00-05:00,23230.0,23230.0,23187.0,23195.25,1015.0,23207.475,736
2025-08-21 19:15:00-05:00,23193.5,23200.5,23181.0,23200.0,758.0,23190.375,617
2025-08-21 19:20:00-05:00,23200.75,23213.75,23199.25,23213.0,548.0,23207.225,400
2025-08-21 19:25:00-05:00,23214.0,23214.0,23190.75,23200.25,502.0,23201.425,356
2025-08-21 19:30:00-05:00,23202.0,23217.5,23201.25,23211.5,519.0,23211.575,415
2025-08-21 19:35:00-05:00,23212.25,23220.75,23212.25,23219.5,282.0,23217.825,228
2025-08-21 19:40:00-05:00,23218.5,23222.5,23213.75,23216.75,272.0,23218.4,218
2025-08-21 19:45:00-05:00,23214.75,23219.0,23214.75,23214.75,124.0,23216.75,109
2025-08-21 19:50:00-05:00,23215.25,23217.25,23212.25,23214.0,129.0,23214.55,107
2025-08-21 19:55:00-05:00,23213.25,23217.0,23206.25,23212.5,220.0,23211.875,191
2025-08-21 20:00:00-05:00,23214.0,23221.75,23206.75,23211.75,360.0,23215.15,292
2025-08-21 20:05:00-05:00,23211.0,23213.25,23194.25,23196.0,447.0,23202.65,358
2025-08-21 20:10:00-05:00,23195.0,23204.75,23192.25,23201.0,374.0,23199.3,281
2025-08-21 20:15:00-05:00,23201.0,23217.75,23196.5,23212.25,377.0,23209.45,290
2025-08-21 20:20:00-05:00,23210.75,23213.75,23196.0,23200.0,284.0,23204.1,225
2025-08-21 20:25:00-05:00,23201.5,23210.25,23196.5,23209.25,259.0,23203.175,190
2025-08-21 20:30:00-05:00,23208.5,23210.0,23196.5,23203.25,232.0,23202.175,203
2025-08-21 20:35:00-05:00,23203.75,23209.0,23197.25,23200.0,207.0,23202.9,167
2025-08-21 20:40:00-05:00,23200.5,23209.0,23196.25,23206.75,273.0,23202.675,195
2025-08-21 20:45:00-05:00,23207.75,23207.75,23199.0,23200.0,105.0,23203.2,83
2025-08-21 20:50:00-05:00,23199.5,23203.75,23196.25,23199.25,145.0,23199.775,118
2025-08-21 20:55:00-05:00,23200.5,23209.75,23200.25,23207.0,170.0,23206.2,148
2025-08-21 21:00:00-05:00,23207.0,23210.0,23203.0,23209.25,119.0,23207.425,100
2025-08-21 21:05:00-05:00,23209.25,23219.75,23209.25,23218.0,266.0,23214.675,209
2025-08-21 21:10:00-05:00,23218.0,23227.5,23216.0,23225.75,277.0,23222.45,219
2025-08-21 21:15:00-05:00,23226.0,23228.75,23223.0,23225.75,183.0,23225.925,147
2025-08-21 21:20:00-05:00,23225.75,23230.0,23225.0,23226.25,134.0,23227.45,112
2025-08-21 21:25:00-05:00,23226.5,23228.0,23217.5,23224.25,268.0,23221.875,221
2025-08-21 21:30:00-05:00,23224.5,23228.0,23220.25,23220.5,204.0,23224.475,146
2025-08-21 21:35:00-05:00,23220.5,23228.5,23218.75,23225.25,172.0,23222.975,130
2025-08-21 21:40:00-05:00,23227.0,23230.75,23221.75,23228.75,147.0,23226.775,109
2025-08-21 21:45:00-05:00,23229.0,23233.75,23226.0,23226.25,235.0,23230.05,167
2025-08-21 21:50:00-05:00,23225.75,23226.25,23220.0,23220.25,125.0,23223.3,101
2025-08-21 21:55:00-05:00,23220.0,23220.25,23206.75,23206.75,403.0,23213.175,289
2025-08-21 22:00:00-05:00,23207.0,23210.25,23192.5,23193.25,634.0,23200.225,449
2025-08-21 22:05:00-05:00,23193.25,23201.0,23191.75,23199.75,233.0,23196.375,196
2025-08-21 22:10:00-05:00,23199.5,23203.25,23193.0,23195.25,202.0,23197.575,138
2025-08-21 22:15:00-05:00,23195.25,23201.25,23194.5,23200.0,115.0,23198.85,97
2025-08-21 22:20:00-05:00,23200.75,23203.75,23198.0,23199.0,202.0,23200.425,133
2025-08-21 22:25:00-05:00,23200.0,23201.75,23198.25,23200.0,107.0,23200.325,89
2025-08-21 22:30:00-05:00,23200.0,23205.25,23198.75,23204.75,103.0,23201.925,85
2025-08-21 22:35:00-05:00,23204.0,23211.25,23204.0,23208.25,221.0,23207.55,177
2025-08-21 22:40:00-05:00,23208.25,23208.25,23200.0,23201.5,134.0,23203.375,114
2025-08-21 22:45:00-05:00,23201.75,23201.75,23196.75,23201.25,99.0,23199.225,79
2025-08-21 22:50:00-05:00,23200.5,23200.5,23197.25,23198.5,73.0,23198.975,56
2025-08-21 22:55:00-05:00,23199.25,23201.75,23193.25,23194.75,205.0,23197.9,130
2025-08-21 23:00:00-05:00,23194.5,23201.5,23193.0,23198.5,105.0,23197.125,79
2025-08-21 23:05:00-05:00,23198.25,23206.75,23198.25,23204.75,119.0,23203.4,97
2025-08-21 23:10:00-05:00,23206.0,23208.5,23204.25,23205.5,89.0,23206.35,67
2025-08-21 23:15:00-05:00,23205.25,23206.75,23201.25,23205.25,95.0,23204.425,88
2025-08-21 23:20:00-05:00,23205.5,23210.75,23203.5,23210.25,137.0,23207.4,76
2025-08-21 23:25:00-05:00,23209.75,23212.75,23203.5,23203.5,86.0,23207.35,71
2025-08-21 23:30:00-05:00,23204.5,23206.0,23202.0,23204.75,70.0,23203.65,55
2025-08-21 23:35:00-05:00,23204.25,23209.5,23203.5,23207.0,90.0,23206.025,69
2025-08-21 23:40:00-05:00,23207.0,23210.75,23206.25,23209.0,46.0,23208.375,39
2025-08-21 23:45:00-05:00,23210.5,23215.75,23210.25,23213.5,163.0,23213.95,103
2025-08-21 23:50:00-05:00,23213.5,23213.5,23210.25,23211.0,43.0,23211.625,37
2025-08-21 23:55:00-05:00,23211.0,23211.5,23207.25,23209.5,55.0,23209.675,47
2025-08-22 00:00:00-05:00,23209.75,23212.25,23208.0,23210.0,84.0,23210.275,72
2025-08-22 00:05:00-05:00,23210.0,23210.75,23193.75,23196.0,385.0,23202.0,253
2025-08-22 00:10:00-05:00,23195.0,23200.75,23194.75,23197.75,98.0,23197.6,88
2025-08-22 00:15:00-05:00,23197.5,23199.5,23192.0,23192.75,115.0,23195.475,79
2025-08-22 00:20:00-05:00,23192.0,23197.5,23187.0,23191.0,322.0,23191.7,251
2025-08-22 00:25:00-05:00,23189.75,23191.75,23186.25,23191.0,93.0,23188.75,74
2025-08-22 00:30:00-05:00,23190.5,23196.0,23188.25,23194.25,177.0,23192.725,114
2025-08-22 00:35:00-05:00,23193.25,23195.25,23184.75,23185.75,123.0,23189.75,107
2025-08-22 00:40:00-05:00,23186.0,23189.0,23181.0,23188.0,287.0,23183.6,214
2025-08-22 00:45:00-05:00,23187.75,23197.75,23187.75,23194.75,183.0,23194.3,138
2025-08-22 00:50:00-05:00,23195.0,23205.25,23195.0,23204.0,274.0,23201.675,210
2025-08-22 00:55:00-05:00,23204.5,23204.75,23189.25,23191.25,173.0,23196.25,159
2025-08-22 01:00:00-05:00,23190.25,23191.5,23177.75,23178.25,445.0,23183.65,300
2025-08-22 01:05:00-05:00,23177.75,23182.25,23172.75,23174.5,301.0,23177.05,242
2025-08-22 01:10:00-05:00,23174.0,23180.5,23170.0,23178.5,257.0,23175.75,201
2025-08-22 01:15:00-05:00,23178.25,23180.25,23173.25,23173.75,207.0,23176.15,160
2025-08-22 01:20:00-05:00,23173.25,23178.0,23169.75,23170.5,225.0,23174.025,176
2025-08-22 01:25:00-05:00,23169.5,23170.5,23159.25,23166.0,384.0,23163.75,279
2025-08-22 01:30:00-05:00,23168.25,23173.75,23147.0,23154.0,773.0,23159.1,580
2025-08-22 01:35:00-05:00,23153.25,23157.5,23130.75,23134.25,743.0,23140.2,564
2025-08-22 01:40:00-05:00,23134.5,23134.5,23076.75,23090.25,2480.0,23100.525,1902
2025-08-22 01:45:00-05:00,23089.0,23121.75,23080.5,23119.5,1462.0,23100.075,1125
2025-08-22 01:50:00-05:00,23119.5,23142.25,23119.5,23141.5,827.0,23129.175,622
2025-08-22 01:55:00-05:00,23142.0,23144.25,23125.5,23139.5,573.0,23136.775,478
2025-08-22 02:00:00-05:00,23139.25,23167.75,23134.25,23167.0,952.0,23151.7,799
2025-08-22 02:05:00-05:00,23166.5,23172.5,23162.5,23168.75,721.0,23168.025,578
2025-08-22 02:10:00-05:00,23169.5,23178.75,23166.5,23174.75,409.0,23174.0,320
